1

0.6475963386538759	1:11.7
0.7204324789908387	1:11.8
0.7860702961410393	1:11.9
0.8438539587324921	1:12.0
0.8932061115093225	1:12.1
0.9336336440746373	1:12.2
0.9647326178866098	1:12.3
0.9861923022788637	1:12.4
0.9977982791785807	1:12.5
0.9994345855010047	1:12.6
0.9910848718142533	1:12.7
0.9728325656974354	1:12.8
0.9448600381598606	1:12.9
0.9074467814501962	1:13.0
0.8609666164623065	1:13.1
0.8058839576404507	1:13.2
0.7427491727036695	1:13.3
0.6721930835534681	1:13.4
0.594920663309892	1:13.5
0.511703992453149	1:13.6
0.42337454445066547	1:13.7
0.33081487794904696	1:13.8
0.23494981853982308	1:13.9
0.1367372182078336	1:14.0
0.03715838479082641	1:14.1
-0.06279172292408176	1:14.2
-0.16211443649971827	1:14.3
-0.25981735621375585	1:14.4
-0.354924266788705	1:14.5
-0.4464848914122656	1:14.6
-0.5335843865891177	1:14.7
-0.6153524829547208	1:14.8
-0.6909721807191258	1:14.9
-0.7596879128588213	1:15.0
-0.8208130944926683	1:15.1
-0.8737369830110802	1:15.2
-0.9179307804142932	1:15.3
-0.9529529168871803	1:15.4
-0.9784534628188842	1:15.5
-0.9941776251838151	1:15.6
-0.9999682933493399	1:15.7
-0.9957676088732885	1:15.8
-0.9816175436063844	1:15.9
-0.9576594803233847	1:16.0
-0.9241328000731296	1:16.1
-0.8813724903622346	1:16.2
-0.829805798070649	1:16.3
-0.7699479605420717	1:16.4
-0.7023970575027135	1:16.5
-0.627828035246386	1:16.6
-0.5469859627942356	1:16.7
-0.46067858741136253	1:16.8
-0.36976826386317313	1:16.9
-0.27516333805159693	1:17.0
-0.17780907112311564	1:17.1
-0.07867819473184015	1:17.2
0.021238808173646012	1:17.3
0.12094359992847414	1:17.4
0.2194399632114593	1:17.5
0.31574375491924334	1:17.6
0.4088927393988798	1:17.7
0.49795620278841546	1:17.8
0.5820442524021224	1:17.9
0.6603167082440802	1:18.0
0.7319914978089467	1:18.1
0.7963524702919231	1:18.2
0.8527565521308732	1:18.3
0.9006401723847685	1:18.4
0.939524893748256	1:18.5
0.9690221929390499	1:18.6
0.9888373426941459	1:18.7
0.9987723565872102	1:18.8
0.9987279672435017	1:18.9
0.9887046181866692	1:19.0
0.9688024594072101	1:19.1
0.9392203466968708	1:19.2
0.9002538547473045	1:19.3
0.8522923238654644	1:19.4
0.7958149698139441	1:19.5
0.7313860956454967	1:19.6
0.6596494533734619	1:19.7
0.5813218118144357	1:19.8
0.4971857948712053	1:19.9
0.40808206181339196	1:20.0
0.3149009076879342	1:20.1
0.21857336778526265	1:20.2
0.12006191504242673	1:20.3
0.02035084333168298	1:20.4
-0.07956356727854007	1:20.5
-0.17868300502473455	1:20.6
-0.27601710124946705	1:20.7
-0.37059332583764143	1:20.8
-0.46146670441590937	1:20.9
-0.5477292602242684	1:21.0
-0.628519086319688	1:21.1
-0.7030289574653861	1:21.2
-0.7705143956585688	1:21.3
-0.8303011087085252	1:21.4
-0.8817917275413242	1:21.5
-0.9244717749141217	1:21.6
-0.9579148059017156	1:21.7
-0.9817866687932767	1:21.8
-0.9958488438257794	1:21.9
-0.9999608263946371	1:22.0
-0.9940815309292618	1:22.1
-0.9782697014065075	1:22.2
-0.9526833244002685	1:22.3
-0.9175780505318613	1:22.4
-0.8733046400935156	1:22.5
-0.820305458367489	1:22.6
-0.7591100556583898	1:22.7
-0.6903298762015725	1:22.8
-0.6146521488144698	1:22.9
-0.5328330203333975	1:23.0
-0.44569000044433316	1:23.1
-0.35409379339635894	1:23.2
-0.2589595982126113	1:23.3
-0.16123796432418885	1:23.4
-0.061905293994420546	1:23.5
0.03804591356977048	1:23.6
0.1376169789418758	1:23.7
0.2358130209505226	1:23.8
0.3316528972032495	1:23.9
0.424179007336997	1:24.0
0.5124668610443709	1:24.1
0.5956343152752086	1:24.2
0.6728503883183468	1:24.3
0.743343562696173	1:24.4
0.8064094939122546	1:24.5
0.8614180480287028	1:24.6
0.9078195977561953	1:24.7
0.9451505141481711	1:24.8
0.9730377990279994	1:24.9
0.9912028118634736	1:25.0
0.9994640538508954	1:25.1
0.9977389813911304	1:25.2
0.9860448308379632	1:25.3
0.9644984462781496	1:25.4
0.933315112063922	1:25.5
0.8928064017629097	1:25.6
0.843377065018043	1:25.7
0.7855209834229068	1:25.8
0.7198162358201257	1:25.9
0.6469193223286404	1:26.0
0.5675586048115439	1:26.1
0.4825270293251048	1:26.2
0.3926742032638758	1:26.3
0.2988979063644716	1:26.4
0.20213512038718198	1:26.5
0.10335266710397087	1:26.6
0.003537548134909945	1:26.7
-0.09631291684576058	1:26.8
-0.19520105499812226	1:26.9
-0.2921388087338362	1:27.0
-0.38615760806093263	1:27.1
-0.4763180482150152	1:27.2
-0.5617192758811498	1:27.3
-0.641507990222383	1:27.4
-0.7148869687796651	1:27.5
-0.7811230330551143	1:27.6
-0.8395543741892203	1:27.7
-0.8895971655362084	1:27.8
-0.9307513960668837	1:27.9
-0.9626058663135666	1:28.0
-0.9848422969392383	1:28.1
-0.9972385088794737	1:28.2
-0.9996706432822098	1:28.3
-0.9921143990644506	1:28.4
-0.9746452757206577	1:28.5
-0.9474378189567576	1:28.6
-0.9107638766871473	1:28.7
-0.8649898828201886	1:28.8
-0.8105731959717327	1:28.9
-0.7480575296890004	1:29.0
-0.6780675198445586	1:29.1
-0.6013024834811548	1:29.2
-0.5185294314669792	1:29.3
-0.43057540477663	1:29.4
-0.3383192109710552	1:29.5
-0.24268264344292018	1:29.6
-0.1446212711617233	1:29.7
-0.04511489094451135	1:29.8
0.05484226235001441	1:29.9
0.15425144988758405	1:30.0
0.2521194079266271	1:30.1
0.3474682721812599	1:30.2
0.43934534831800104	1:30.3
0.5268326309626091	1:30.4
0.6090559761063562	1:30.5
0.6851938352639869	1:30.6
0.7544854641146261	1:30.7
0.8162385236075703	1:30.8
0.8698359975852092	1:30.9
0.9147423578045313	1:31.0
0.9505089147582922	1:31.1
0.976778300832261	1:31.2
0.9932880410042931	1:31.3
0.9998731754079828	1:31.4
0.9964679075571249	1:31.5
0.983106261762453	1:31.6
0.9599217431719754	1:31.7
0.9271460038316639	1:31.8
0.8851065280947898	1:31.9
0.8342233605065102	1:32.0
0.7750049088576295	1:32.1
0.7080428643420057	1:32.2
0.6340062895737355	1:32.3
0.5536349335346549	1:32.4
0.4677318402470736	1:32.5
0.37715532502333365	1:32.6
0.28281039846293554	1:32.7
0.1856397238857913	1:32.8
0.08661419855190752	1:32.9
-0.013276747223059479	1:33.0
-0.1130350361284828	1:33.1
-0.2116639163173255	1:33.2
-0.3081779206211071	1:33.3
-0.4016127130121261	1:33.4
-0.49103472393024045	1:33.5
-0.5755504782013432	1:33.6
-0.6543155223459516	1:33.7
-0.7265428620792296	1:33.8
-0.7915108256977569	1:33.9
-0.8485702747846052	1:34.0
-0.897151090185845	1:34.1
-0.9367678684526696	1:34.2
-0.9670247718322008	1:34.3
-0.9876194833474773	1:34.4
-0.9983462274487422	1:34.5
-0.9990978260547261	1:34.6
-0.9898667694406034	1:34.7
-0.9707452912726824	1:34.8
-0.941924447040094	1:34.9
-0.9036922050915067	1:35.0
-0.856430569350572	1:35.1
-0.8006117624589936	1:35.2
-0.7367935074839924	1:35.3
-0.6656134553337595	1:35.4
-0.587782813560387	1:35.5
-0.504079240209085	1:35.6
-0.4153390737160569	1:35.7
-0.3224489764913089	1:35.8
-0.22633707568091363	1:35.9
-0.12796368962740468	1:36.0
-0.02831173268631065	1:36.1
0.07162310572917044	1:36.2
0.17084230974764966	1:36.3
0.26835451388009673	1:36.4
0.36318540841606234	1:36.5
0.45438747440426913	1:36.6
0.5410494509487578	1:36.7
0.6223054402265309	1:36.8
0.6973435592523954	1:36.9
0.7654140519453434	1:37.0
0.8258367804435001	1:37.1
0.8780080208168103	1:37.2
0.9214064952769806	1:37.3
0.9555985806128394	1:37.4
0.9802426408101081	1:37.5
0.9950924405655388	1:37.6
0.9999996055886664	1:37.7
0.9949151051086736	1:37.8
0.9798897417736435	1:37.9
0.9550736440472949	1:38.0
0.920714766174998	1:38.1
0.8771564107069181	1:38.2
0.824833798332418	1:38.3
0.7642697192987803	1:38.4
0.6960693098638897	1:38.5
0.6209140059747617	1:38.6
0.5395547345848157	1:38.7
0.45280441063998716	1:38.8
0.36152981470127576	1:38.9
0.26664293235993725	1:39.0
0.16909184197889304	1:39.1
0.0698512418071273	1:39.2
-0.030087288883017482	1:39.3
-0.12972519732818566	1:39.4
-0.22806693448309956	1:39.5
-0.3241299022175636	1:39.6
-0.41695427111217037	1:39.7
-0.5056125707565755	1:39.8
-0.5892189567272824	1:39.9
-0.6669380616522619	1:40.0
-0.737993341925624	1:40.1
-0.8016748366746302	1:40.2
-0.8573462614540484	1:40.3
-0.9044513657900166	1:40.4
-0.9425194910508831	1:40.5
-0.9711702731126902	1:40.6
-0.990117442831766	1:40.7
-0.9991716863513785	1:40.8
-0.9982425366632164	1:40.9
-0.9873392775238264	1:41.0
-0.9665708506943913	1:41.1
-0.9361447674306613	1:41.2
-0.8963650350990852	1:41.3
-0.8476291196356829	1:41.4
-0.7904239741978156	1:41.5
-0.7253211736891915	1:41.6
-0.652971203772368	1:41.7
-0.5740969614310395	1:41.8
-0.4894865320223113	1:41.9
-0.39998531498835127	1:42.0
-0.306487576904594	1:42.1
-0.20992751626372916	1:42.2
-0.11126992927317506	1:42.3
-0.011500569930264862	1:42.4
0.08838369930580556	1:42.5
0.187384867834179	1:42.6
0.2845137487043553	1:42.7
0.3787998622452124	1:42.8
0.46930113277710883	1:42.9
0.5551133015206257	1:43.0
0.6353789616514094	1:43.1
0.7092961252257328	1:43.2
0.7761262363789225	1:43.3
0.8352015507314431	1:43.4
0.8859318072699817	1:43.5
0.9278101260403985	1:43.6
0.9604180727246712	1:43.7
0.9834298394982833	1:43.8
0.996615500394315	1:43.9
0.9998433086476912	1:44.0
0.9930810130653156	1:44.1
0.9763961802693296	1:44.2
0.9499555195937606	1:44.3
0.9140232173799544	1:44.4
0.8689582973139933	1:44.5
0.8152110331806943	1:44.6
0.7533184498767937	1:44.7
0.6838989576357016	1:44.8
0.6076461730768479	1:44.9
0.5253219888177297	1:45.0
0.43774896089470705	1:45.1
0.3458020900549924	1:45.2
0.2504000790384286	1:45.3
0.15249615320336748	1:45.4
0.05306853621402457	1:45.5
-0.046889324047043116	1:45.6
-0.14637868168178253	1:45.7
-0.2444054719155097	1:45.8
-0.3399902434635718	1:45.9
-0.4321779448847783	1:46.0
-0.5200474671397309	1:46.1
-0.6027208470078607	1:46.2
-0.6793720394057057	1:46.3
-0.7492351709563533	1:46.4
-0.8116121923430246	1:46.5
-0.8658798529871259	1:46.6
-0.9114959283620049	1:46.7
-0.9480046377211832	1:46.8
-0.975041198108924	1:46.9
-0.9923354691509287	1:47.0
-0.9997146522076715	1:47.1
-0.9971050169212831	1:47.2
-0.9845326379049155	1:47.3
-0.9621231342138227	1:47.4
-0.9301004142012892	1:47.5
-0.8887844383003768	1:47.6
-0.8385880220850412	1:47.7
-0.7800127115533817	1:47.8
-0.7136437718457987	1:47.9
-0.6401443394691997	1:48.0
-0.5602487964562096	1:48.1
-0.47475543266265885	1:48.2
-0.3845184695192305	1:48.3
-0.29043952493326675	1:48.4
-0.1934586046207122	1:48.5
-0.09454470987969996	1:48.6
0.005313844350104288	1:48.7
0.10511930440367864	1:48.8
0.2038744471154807	1:48.9
0.3005925437436371	1:49.0
0.39430721903739135	1:49.1
0.48408210693916126	1:49.2
0.569020206444659	1:49.3
0.6482728441404405	1:49.4
0.7210481538680822	1:49.5
0.7866189887891044	1:49.6
0.8443301867958127	1:49.7
0.8936051166745066	1:49.8
0.9339514396139714	1:49.9
0.9649660284921133	1:50.0
0.9863389957889219	1:50.1
0.9978567898801314	1:50.2
0.9994043287744588	1:50.3
0.990966149974821	1:50.4
0.9726265649744922	1:50.5
0.9445688168445349	1:50.6
0.9070732493296052	1:50.7
0.8605145057459292	1:50.8
0.8053577856691141	1:50.9
0.7421541968137826	1:51.0
0.6715352485474484	1:51.1
0.5942065420576682	1:51.2
0.5109407202182221	1:51.3
0.42256974759689664	1:51.4
0.32997659774057014	1:51.5
0.23408643079538105	1:51.6
0.1358573496123707	1:51.7
0.036270826700509684	1:51.8
-0.06367810232220862	1:51.9
-0.16299078079570548	1:52.0
-0.2606749092650805	1:52.1
-0.35575446020874757	1:52.2
-0.44727943018279204	1:52.3
-0.5343353319413789	1:52.4
-0.616052331690985	1:52.5
-0.6916139401821607	1:52.6
-0.7602651708002094	1:52.7
-0.8213200831418711	1:52.8
-0.8741686367051074	1:52.9
-0.9182827862121189	1:53.0
-0.9532217576632306	1:53.1
-0.9786364524049915	1:53.2
-0.9942729352085223	1:53.3
-0.9999749715063864	1:53.4
-0.9956855884367365	1:53.5
-0.9814476440973232	1:53.6
-0.9574033993215472	1:53.7
-0.9237930962552401	1:53.8
-0.8809525579365467	1:53.9
-0.8293098328631502	1:54.0
-0.7693809180731687	1:54.1
-0.7017646034733183	1:54.2
-0.6271364889281041	1:54.3
-0.5462422338892768	1:54.4
-0.4598901070131037	1:54.5
-0.3689429102071134	1:54.6
-0.2743093577986452	1:54.7
-0.176934996961678	1:54.8
-0.07779276012199682	1:54.9
0.022126756261955736	1:55.0
0.12182518941147201	1:55.1
0.22030638553844242	1:55.2
0.31658635308471483	1:55.3
0.40970309444050645	1:55.4
0.49872621790648564	1:55.5
0.5827662338601124	1:55.6
0.6609834422419141	1:55.7
0.7325963225609062	1:55.8
0.7968893425890228	1:55.9
0.853220107722584	1:56.0
0.901025779576851	1:56.1
0.9398286996811099	1:56.2
0.9692411620842172	1:56.3
0.9889692871843125	1:56.4
0.9988159580766447	1:56.5
0.9986827900805341	1:56.6
0.9885711137665782	1:56.7
0.9685819616620323	1:56.8
0.9389150587671867	1:56.9
0.8998668269691938	1:57.0
0.8518274232925497	1:57.1
0.7952768415790757	1:57.2
0.7307801165481209	1:57.3
0.6589816781564026	1:57.4
0.580598912666927	1:57.5
0.4964149947625673	1:57.6
0.4072710623235205	1:57.7
0.31405781205565797	1:57.8
0.21770659994343905	1:57.9
0.11918013544881928	1:58.0
0.019462862436509885	1:58.1
-0.08044887706369817	1:58.2
-0.17955679797714189	1:58.3
-0.2768706467187912	1:58.4
-0.37141809547969407	1:58.5
-0.4622544574050628	1:58.6
-0.5484721255930483	1:58.7
-0.6292096416028825	1:58.8
-0.7036603028628813	1:58.9
-0.7710802229758452	1:59.0
-0.8307957643860683	1:59.1
-0.882210269143113	1:59.2
-0.9248100205108198	1:59.3
-0.9581693758551346	1:59.4
-0.9819550195245901	1:59.5
-0.9959292932301297	1:59.6
-0.9999525706481683	1:59.7
-0.9939846525206644	1:59.8
-0.9780851683128157	1:59.9
-0.9524129804151563	1:60.0
-0.9172245968430627	1:60.1
-0.872871608293454	1:60.2
-0.8197971751667733	1:60.3
-0.7585315996547397	1:60.4
-0.6896870271361664	1:60.5
-0.6139513298226686	1:60.6
-0.5320812337669102	1:60.7
-0.4448947579060306	1:60.8
-0.3532630406868024	1:60.9
-0.25810163593826746	1:61.0
-0.1603613649604949	1:61.1
-0.061018816232456675	1:61.2
0.03893341233723022	1:61.3
0.13849663112052565	1:61.4
0.23667603734656428	1:61.5
0.33249065484213236	1:61.6
0.4249831356213158	1:61.7
0.5132293253901121	1:61.8
0.596347497390676	1:61.9
0.6735071623235862	1:62.0
0.7439373663224272	1:62.1
0.8069343940699728	1:62.2
0.8618688000890143	1:62.3
0.9081916979535181	1:62.4
0.9454402445803316	1:62.5
0.9732422648042924	1:62.6
0.9913199700294487	1:62.7
0.9994927338008853	1:62.8
0.9976788965645558	1:62.9
0.9858965815825497	1:63.0
0.9642635138514517	1:63.1
0.9329958438330894	1:63.2
0.8924059877505722	1:63.3
0.842899506028648	1:63.4
0.784971051068018	1:63.5
0.7191994248420474	1:63.6
0.6462417956987768	1:63.7
0.5668271321520261	1:63.8
0.4817489192689455	1:63.9
0.39185723042955	1:64.0
0.29805023367448796	1:64.1
0.2012652175068453	1:64.2
0.10246922581532364	1:64.3
0.0026493954912638444	1:64.4
-0.0971969067167568	1:64.5
-0.19607204956188945	1:64.6
-0.292988105300616	1:64.7
-0.38697672074015643	1:64.8
-0.47709879270357103	1:64.9
-0.562453851238172	1:65.0
-0.6421890568137261	1:65.1
-0.7155077216130871	1:65.2
-0.7816772697734873	1:65.3
-0.8400365570424713	1:65.4
-0.8900024767126464	1:65.5
-0.9310757858312143	1:65.6
-0.9628460934704971	1:65.7
-0.9849959612184215	1:65.8
-0.9973040749182293	1:65.9
-0.99964745596635	1:66.0
-0.992002690073972	1:66.1
-0.9744461612148652	1:66.2
-0.9471532884219778	1:66.3
-0.9103967730584245	1:66.4
-0.8645438740756395	1:66.5
-0.8100527384833012	1:66.6
-0.747467823695864	1:66.7
-0.6774144574940792	1:66.8
-0.6005925899564515	1:66.9
-0.5177697997895051	1:67.0
-0.42977362493500315	1:67.1
-0.33748329408441025	1:67.2
-0.24182094171648436	1:67.3
-0.14374239443428918	1:67.4
-0.04422762066183892	1:67.5
0.05572906087655675	1:67.6
0.15512891606026627	1:67.7
0.2529787743934896	1:67.8
0.34830095243665155	1:67.9
0.4401430224960407	1:68.0
0.5275873289665896	1:68.1
0.6097601572433005	1:68.2
0.6858404635887347	1:68.3
0.7550680787307162	1:68.4
0.8167513032223336	1:68.5
0.8702738186742403	1:68.6
0.9151008458042379	1:68.7
0.950784487775076	1:68.8
0.9769682054316357	1:68.9
0.9933903797222716	1:69.0
0.9998869257099253	1:69.1
0.9963929320545596	1:69.2
0.982943309585819	1:69.3
0.9596724424855533	1:69.4
0.926812845565509	1:69.5
0.8846928410561699	1:69.6
0.8337332781195631	1:69.7
0.7744433278635736	1:69.8
0.7074153958724908	1:69.9
0.6333192030862999	1:70.0
0.5528950941703664	1:70.1
0.46694664023629	1:70.2
0.37633260982502265	1:70.3
0.281958388375392	1:70.4
0.18476693191217952	1:70.5
0.0857293453411282	1:70.6
-0.014164820510231907	1:70.7
-0.11391745615730677	1:70.8
-0.21253186623857634	1:70.9
-0.3090227281660707	1:71.0
-0.4024259371430629	1:71.1
-0.49180823918046324	1:71.2
-0.5762765558621497	1:71.3
-0.6549869076893757	1:71.4
-0.7271528468448446	1:71.5
-0.7920533151194147	1:71.6
-0.8490398484873364	1:71.7
-0.8975430563444248	1:71.8
-0.9370783106708145	1:71.9
-0.9672505882738824	1:72.0
-0.9877584177294543	1:72.1
-0.9983968915845978	1:72.2
-0.9990597137251612	1:72.3
-0.9897402614514161	1:72.4
-0.9705316516498831	1:72.5
-0.9416258104001762	1:72.6
-0.9033115553130557	1:72.7
-0.855971709760354	1:72.8
-0.8000792778303477	1:72.9
-0.7361927182273159	1:73.0
-0.6649503643367158	1:73.1
-0.5870640462090193	1:73.2
-0.5033119781891867	1:73.3
-0.41453098325609555	1:73.4
-0.32160813176404734	1:73.5
-0.22547187812892727	1:73.6
-0.1270827840186229	1:73.7
-0.027423920738401768	1:73.8
0.07250895329270868	1:73.9
0.17171734183077755	1:74.0
0.26920998745148	1:74.1
0.36401277586657127	1:74.2
0.4551784689518164	1:74.3
0.5417961692373049	1:74.4
0.6230004212937645	1:74.5
0.697979859077217	1:74.6
0.7659853128302462	1:74.7
0.8263372945385468	1:74.8
0.8784327871506192	1:74.9
0.9217512697247493	1:75.0
0.955859918302251	1:75.1
0.9804179305413608	1:75.2
0.9951799309015783	1:75.3
0.9999984223549769	1:75.4
0.9948252601277343	1:75.5
0.9797121327468065	1:75.6
0.9548100455852436	1:75.7
0.9203678120664357	1:75.8
0.876729567602604	1:75.9
0.8243313311075577	1:76.0
0.7636966484397957	1:76.1
0.6954313613053625	1:76.2
0.6202175538878211	1:76.3
0.538806737688487	1:76.4
0.45201234267200896	1:76.5
0.360701589742968	1:76.6
0.2657868257612953	1:76.7
0.16821640767407295	1:76.8
0.06896522684630882	1:76.9
-0.03097503173121646	1:77.0
-0.13060579803066766	1:77.1
-0.2289315943687473	1:77.2
-0.3249699818906045	1:77.3
-0.4177613767742181	1:77.4
-0.506378638074642	1:77.5
-0.5899363314099478	1:77.6
-0.667599575928841	1:77.7
-0.7385923861641224	1:77.8
-0.802205425423044	1:77.9
-0.8578030932449878	1:78.0
-0.9048298761112322	1:78.1
-0.9428158979523701	1:78.2
-0.9713816149946635	1:78.3
-0.9902416080360045	1:78.4
-0.9992074342602034	1:78.5
-0.9981895100953397	1:78.6
-0.9871980063031853	1:78.7
-0.9663427463563266	1:78.8
-0.9358321091183142	1:78.9
-0.8959709467909631	1:79.0
-0.8471575389318963	1:79.1
-0.7898796129768653	1:79.2
-0.724709471028464	1:79.3
-0.6522982716026375	1:79.4
-0.5733695234681091	1:79.5
-0.48871185658585375	1:79.6
-0.39917114237924173	1:79.7
-0.30564204206642587	1:79.8
-0.20905906750109535	1:79.9
-0.11038724383904756	1:80.0
-0.010612467325731583	1:80.1
0.08926834545310194	1:80.2
0.18825721843234577	1:80.3
0.2853650875145902	1:80.4
0.37962168297153187	1:80.5
0.470085224058467	1:80.6
0.5558518289761377	1:80.7
0.6360645461588529	1:80.8
0.7099219166513444	1:80.9
0.7766859820216312	1:81.0
0.8356896577978102	1:81.1
0.8863433987555546	1:81.2
0.9281410894591009	1:81.3
0.9606651011994307	1:81.4
0.9835904648022342	1:81.5
0.9966881176125153	1:81.6
0.9998271922129018	1:81.7
0.9929763240076259	1:81.8
0.9762039646071967	1:81.9
0.9496776978825432	1:82.0
0.9136625655223585	1:82.1
0.8685184188241584	1:82.2
0.8146963231790934	1:82.3
0.7527340511756142	1:82.4
0.6832507093535931	1:82.5
0.6069405522963685	1:82.6
0.5245660458684595	1:82.7
0.4369502489087257	1:82.8
0.34496858949843207	1:82.9
0.24954011797333814	1:83.0
0.15161832407645098	1:83.1
0.05218161000373245	1:83.2
-0.0477764854671823	1:83.3
-0.14725721408812947	1:83.4
-0.24526659730265726	1:83.5
-0.34082535775129513	1:83.6
-0.43297870388717985	1:83.7
-0.5208058699375417	1:83.8
-0.6034293158910315	1:83.9
-0.6800234955873388	1:84.0
-0.7498231053016198	1:84.1
-0.8121307304063011	1:84.2
-0.8663238137074819	1:84.3
-0.9118608758306834	1:84.4
-0.9482869255037094	1:84.5
-0.9752380056790853	1:84.6
-0.9924448300725429	1:84.7
-0.9997354737825582	1:84.8
-0.9970370911071489	1:84.9
-0.9843766433940419	1:85.0
-0.9618806296517992	1:85.1
-0.9297738226135346	1:85.2
-0.888377022882084	1:85.3
-0.83810385359639	1:85.4
-0.7794566276458688	1:85.5
-0.7130213287260162	1:85.6
-0.6394617563830383	1:85.7
-0.559512893548245	1:85.8
-0.47397356283147857	1:85.9
-0.38369844494974187	1:86.0
-0.2895895390399107	1:86.1
-0.19258715018155367	1:86.2
-0.09366049417944437	1:86.3
0.006201986520476918	1:86.4
0.10600249902117563	1:86.5
0.2047438695914224	1:86.6
0.3014395070960506	1:86.7
0.3951232606884147	1:86.8
0.48485907327037797	1:86.9
0.569750334265312	1:87.0
0.6489488382546884	1:87.1
0.7216632599662002	1:87.2
0.7871670609342775	1:87.3
0.8448057488323435	1:87.4
0.8940034169437217	1:87.5
0.9342684984312387	1:87.6
0.9651986779105415	1:87.7
0.986484911252422	1:87.8
0.9979145134496277	1:87.9
0.9993732836951247	1:88.0
0.9908466464388278	1:88.1
0.9724197970216671	1:88.2
0.9442768504319176	1:88.3
0.9066990016890745	1:88.4
0.8600617162362019	1:88.5
0.8048309784133031	1:88.6
0.7415586354958403	1:88.7
0.670876883819207	1:88.8
0.5934919520818551	1:88.9
0.5101770449416689	1:89.0
0.42176461741053567	1:89.1
0.3291380572390701	1:89.2
0.23322285839826154	1:89.3
0.13497737384955097	1:89.4
0.03538323999893738	1:89.5
-0.06456443148960143	1:89.6
-0.16386699652087378	1:89.7
-0.2615322566901229	1:89.8
-0.35658437300160806	1:89.9
-0.4480736161291702	1:90.0
-0.5350858557978154	1:90.1
-0.6167516944712085	1:90.2
-0.6922551540844388	1:90.3
-0.7608418290271979	1:90.4
-0.8218264239151786	1:90.5
-0.8745996008350975	1:90.6
-0.9186340676476694	1:90.7
